566.013,0,0.0448100818,10.5,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1067.7916666667,0,0,0,0,87,49.3747901917,38.7491416931,0,0,0,54.3949748743,12.9411764706,0,0,0,0,0,39.518394206,-52.2964930039,16.4705882353,-27.5044218312,2.3529411765,-12.7286698893,2.9051371327,2.5454545455,2.578125,-0.01267222,12.1568627451,20.4332361262,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.683,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.7006194765,14.3587366458,78.8
566.053,0,0.0445707589,10.5,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1064.875,0,0,0,0,87,49.3673964909,38.7441744123,0,0,0,54.4531840023,12.9411764706,0,0,0,0,0,39.503916949,-52.2652974765,16.4705882353,-27.4764071587,2.3529411765,-12.7322096496,2.856270234,2.53125,2.578125,-0.0102346738,12.1568627451,20.3920857161,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.683,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6975641055,14.3587366458,78.8
566.093,0,0.0445372099,10.5,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1060.5,0,0,0,0,87,49.3540878296,38.7352333069,0,0,0,54.5113931303,12.9411764706,0,0,0,0,0,39.4986400867,-52.28374891,16.4705882353,-27.5085969336,2.3529411765,-12.7463686911,2.8074033352,2.5300292969,2.5683346519,-0.0077971277,12.1568627451,20.350935306,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.683,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6945087345,14.3587366458,78.8
566.133,0,0.0444365628,10.5,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1059.75,0,0,0,0,87,49.3278189207,38.7189752679,0,0,0,54.5696022582,12.9411764706,0,0,0,0,0,39.4933632243,-52.3145012991,16.4705882353,-27.5622465585,2.3529411765,-12.7605277325,2.7450980392,2.521484375,2.4921875,-0.0053595815,12.1568627451,20.3097848959,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6810869565,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6914533636,14.3587366458,78.8
566.173,0,0.0443648472,10.5,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1058.25,0,0,0,0,87,49.2773017883,38.6877098083,0,0,0,54.6278113862,12.9411764706,0,0,0,0,0,39.5073016813,-52.3210386437,16.4705882353,-27.568331269,2.3529411765,-12.7746867739,2.7450980392,2.51953125,2.49609375,-0.0017032623,12.1568627451,20.2686344859,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.679173913,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6883979926,14.3587366458,78.8
566.213,0,0.0441497006,10.5,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1056.75,0,0,0,0,87,49.2392301559,38.6622867584,0,0,0,54.6860205142,12.9411764706,0,0,0,0,0,39.5212401384,-52.3319342179,16.4705882353,-27.5784724531,2.3529411765,-12.7994650965,2.7450980392,2.505859375,2.5234375,-0.0010506153,12.1568627451,20.2274840758,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6772608696,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6853426217,14.3587366458,78.8
566.253,0,0.0440997351,10.5,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1055.25,0,0,0,0,87,49.1757774353,38.6199150085,0,0,0,54.7442296422,12.9411764706,0,0,0,0,0,39.4781755393,-52.303591456,16.4705882353,-27.5615849661,2.3529411765,-12.8064080961,2.7450980392,2.5068359375,2.51953125,0.0002546787,12.1568627451,20.1863336657,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6753478261,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6822872507,14.3587366458,78.8
566.293,0,0.0439498387,10.5,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1053,0,0,0,0,87,49.1777601242,38.6218605042,0,0,0,54.8242671932,12.9411764706,0,0,0,0,0,39.4351109403,-52.2525744844,16.4705882353,-27.5311874895,2.3529411765,-12.8341800945,2.7450980392,2.513671875,2.4921875,0.0015599728,12.1568627451,20.1451832556,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6734347826,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6792318797,14.3587366458,78.8
566.333,0,0.0438993908,10.5,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1051.8529411765,0,0,0,0,87,49.1810646057,38.6251029968,0,0,0,54.8242671932,12.9411764706,0,0,0,0,0,39.4042291267,-52.265114446,16.4705882353,-27.5572145513,2.3529411765,-12.8619520929,2.7450980392,2.5129659262,2.4959525602,0.0028652668,12.1568627451,20.1040328455,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6715217391,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6761765088,14.3587366458,78.8
566.373,0,0.0437480472,10.5,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1049.5588235294,0,0,0,0,87,49.1446795464,38.601193428,0,0,0,54.8242671932,12.9411764706,0,0,0,0,0,39.373347313,-52.2892297567,16.4705882353,-27.6072665931,2.3529411765,-12.8897240912,2.7450980392,2.5078125,2.5234375,0.0048232079,12.1568627451,20.0628824355,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6696086957,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6731211378,14.3587366458,78.8
566.413,0,0.0436697211,10.5,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1047.2647058824,0,0,0,0,87,49.0840377808,38.5613441467,0,0,0,54.8242671932,12.9411764706,0,0,0,0,0,39.3202776366,-52.2712446735,16.4705882353,-27.581686964,2.3529411765,-12.9174960896,2.7450980392,2.5062144886,2.5205965909,0.0042241573,12.1568627451,20.0217320254,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6676956522,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6700657669,14.3587366458,78.8
566.453,0,0.0434347428,10.4782608696,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1043.25,0,0,0,0,87,49.070013682,38.551923116,0,0,0,54.8242671932,12.9411764706,0,0,0,0,0,39.2672079602,-52.2412695348,16.4705882353,-27.5390542489,2.3529411765,-12.945962388,2.7450980392,2.490234375,2.4921875,0.0030260563,12.1568627451,19.9805816153,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6657826087,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6670103959,14.3587366458,78.8
566.493,0,0.0434317949,10.3913043478,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.34375,1.9999694824,1042.6354166667,0,0,0,0,87,49.0419654846,38.5330810547,0,0,0,54.8242671932,12.9411764706,0,0,0,0,0,39.2445896202,-52.2206660205,16.4705882353,-27.538710518,2.3276407337,-12.9385902131,2.7450980392,2.490234375,2.4921875,0.0018279552,12.1568627451,19.9394312052,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6638695652,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6639550249,14.3587366458,78.8
566.533,0,0.043422509,10.3043478261,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.3082386364,1.9999694824,1040.1770833333,0,0,0,0,87,49.0233033222,38.5211988177,0,0,0,54.8242671932,12.9411764706,0,0,0,0,0,39.2219712802,-52.1842664787,16.4705882353,-27.5381032601,2.2770398482,-12.9310290081,2.7450980392,2.490234375,2.4921875,0.0006298542,12.1568627451,19.8838781516,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6619565217,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.660899654,14.3587366458,78.8
566.573,0,0.0433570522,10.2173913043,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.1661931818,1.9999694824,1037.71875,0,0,0,0,87,48.9775810242,38.4914932251,0,0,0,54.8242671932,12.9411764706,0,0,0,0,0,39.2153256129,-52.1563107844,16.4705882353,-27.5142112836,2.2264389627,-12.9234678032,2.7450980392,2.4877929688,2.4921875,-0.0011672974,12.1568627451,19.8572625816,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6600434783,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.657844283,14.3587366458,78.8
566.613,0,0.043126028,10.1304347826,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-2.0241477273,1.9999694824,1035.2604166667,0,0,0,0,87,48.9572468981,38.4790334702,0,0,0,54.8242671932,12.9019607843,0,0,0,0,0,39.2086799457,-52.1045409802,16.4705882353,-27.4699668825,2.1758380772,-12.9159065982,2.7450980392,2.470703125,2.4921875,0.0011017799,12.1568627451,19.8163155508,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6581304348,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6547889121,14.3587366458,78.8
566.653,0,0.043039361,10,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-1.8821022727,1.9999694824,1032.8020833333,0,0,0,0,87,48.9244499207,38.4582672119,0,0,0,54.8242671932,12.8496732026,0,0,0,0,0,39.1808156927,-52.0727696746,16.4705882353,-27.4407599507,2.1252371917,-12.9081563631,2.7450980392,2.4675292969,2.4921875,0.0056399345,12.1568627451,19.77536852,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6562173913,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6517335411,14.3587366458,78.8
566.693,0,0.04277936,10,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-1.7400568182,1.9999694824,1028.5,0,0,0,0,87,48.9069056933,38.4473338127,0,0,0,54.8242671932,12.7973856209,0,0,0,0,0,39.1529514396,-52.0155813243,16.4705882353,-27.3881874734,2.0746363061,-12.9084468849,2.7450980392,2.4453125,2.4921875,0.0101780891,12.1568627451,19.7344214892,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6543043478,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6486781701,14.3587366458,78.8
566.733,0,0.0427566413,10,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-1.5625,1.9999694824,1027.7702702703,0,0,0,0,87,48.8782501221,38.4291114807,0,0,0,54.8242671932,12.7450980392,0,0,0,0,0,39.1477871203,-52.0219302333,16.4705882353,-27.4135397951,2.0240354206,-12.908744856,2.7450980392,2.4444040698,2.4876453488,0.0147162437,12.1568627451,19.6934744584,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6523913043,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6456227992,14.3587366458,78.8
566.773,0,0.0426884852,10,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-1.5625,1.9999694824,1024.8513513514,0,0,0,0,87,48.8442582024,38.4076280594,0,0,0,54.8242671932,12.6928104575,0,0,0,0,0,39.142622801,-52.0341396737,16.4705882353,-27.4622942599,1.9607843137,-12.9090428272,3.205813794,2.4375,2.453125,0.0215234756,12.1568627451,19.6525274276,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6504782609,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6425674282,14.3587366458,78.8
566.813,0,0.0426151445,10,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-1.5625,1.9999694824,1021.9324324324,0,0,0,0,87,48.7894325256,38.3718223572,0,0,0,54.8242671932,12.6405228758,0,0,0,0,0,39.1247270488,-52.0185032233,16.4705882353,-27.4457092826,2.4920936116,-12.9093407983,4.3576031811,2.4364442568,2.453125,0.0183342818,12.1568627451,19.6115803968,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6485652174,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6395120573,14.3587366458,78.8
566.853,0,0.0423951223,10,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-1.5625,1.9999694824,1019.0135135135,0,0,0,0,87,48.7751314981,38.3619858878,0,0,0,54.8242671932,12.5490196078,0,0,0,0,0,39.1068312967,-51.9924424727,16.4705882353,-27.4180676538,3.2005060089,-12.9097207115,5.5093925682,2.41796875,2.453125,0.011955894,12.1568627451,19.5706333661,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6466521739,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6364566863,14.3587366458,78.8
566.893,0,0.0423568608,10,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-1.5625,1.9999694824,1015,0,0,0,0,87,48.7493896484,38.3442802429,0,0,0,54.8242671932,12.8342245989,0,0,0,0,0,39.04414763,-50.0329736728,16.4705882353,-22.1148367913,3.9089184061,-7.5354476891,6.6611819553,2.4174804688,2.4482421875,0.0055775063,12.1568627451,19.5296863353,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6447391304,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6334013153,14.3587366458,78.8
566.933,0,0.0422420762,10,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-1.5625,1.9999694824,1012.0058139535,0,0,0,0,87,48.717304891,38.3239479065,0,0,0,54.8242671932,13.9750445633,0,0,0,0,0,38.9814639633,-46.7671923396,16.4705882353,-13.276118687,4.6173308033,-0.1226573135,7.8129713424,2.4140625,2.4140625,-0.0008008814,12.1568627451,19.4887393045,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.642826087,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6303459444,14.3587366458,78.8
566.973,0,0.1130133839,10,-3.125,1.9999694824,0.8499755859,3.9160190852,OL - Accel/Decel,0,-1.6335227273,1.9999694824,1007.2151162791,0,0,0,0,87,48.6568374634,38.2848472595,0,0,0,54.5349952386,15.1158645276,0,0,0,0,0,57.5764714167,-47.716686733,16.4705882353,0.8297574179,5.3257432005,7.2901330622,8.9647607295,3.3850097656,2.6513671875,-0.0126008987,12.1568627451,19.4477922737,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6409130435,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6272905734,14.3587366458,78.8
567.013,0,0.325327307,10,-3.125,1.9999694824,0.8499755859,4.0610568291,OL - Accel/Decel,0,-1.7830442584,1.9999694824,1002.4244186047,0,0,0,0,87,48.609568796,38.2550728409,0,0,0,54.245723284,16.256684492,0,0,0,0,0,76.1714788702,-49.2675275755,16.4705882353,24.3395509261,6.0341555977,14.7029234378,10.9803921569,10.181640625,4.3125,-0.0059710073,12.0265183437,19.4068452429,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.639,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6242352025,14.3587366458,78.8
567.053,0,0.2618812466,10,-3.125,1.9999694824,0.8499755859,4.3511323169,OL - Accel/Decel,0,-1.9325657895,1.9999694824,997.6337209302,0,0,0,0,87,48.53332901,38.2044563293,0,0,0,53.9564513294,17.3975044563,0,0,0,0,0,77.0216684793,-49.2100356853,16.4705882353,24.5998669788,6.7425679949,24.3395509261,10.6740196078,9.4267578125,4.65234375,0.0382282686,11.8467329625,19.3658982121,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6370869565,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6211798315,14.3587366458,78.8
567.093,0,0.0747153684,9.1701244813,-3.125,1.9999694824,0.8499755859,4.6412078047,OL - Accel/Decel,0,-2.0820873206,1.9999694824,989.25,0,0,0,0,87,48.4661679268,35.6899615421,0,0,0,53.6671793748,18.5383244207,0,0,0,0,0,77.8718580884,-49.1098885217,16.4705882353,25.0771130754,7.4509803922,19.6239726755,9.4485294118,4.142578125,7.03125,0.0824275446,11.6669475813,19.3249511813,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.635173913,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6181244605,14.3587366458,78.8
567.133,0,0.0957712951,7.510373444,-3.125,1.9999694824,0.8499755859,4.9312832925,OL - Accel/Decel,0,-2.34375,1.9999694824,1000.3322510823,0,0,0,0,87,48.3542327881,31.3546257019,0,0,0,53.3779074202,19.679144385,0,0,0,0,0,77.9244382026,-37.7760617513,16.4705882353,29.6270094508,6.6453409158,12.8874323174,8.2230392157,4.40625,6.6133283133,0.1266268206,11.4871622001,19.2625069594,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6332608696,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6150690896,14.3587366458,78.8
567.173,0,0.1559310853,5.8506224066,-3.125,1.9999694824,0.8499755859,5.2213587803,OL - Accel/Decel,0,-2.3792613636,1.9999694824,1044.6612554113,0,0,0,0,87,48.3235640526,30.307772398,0,0,0,53.0886354656,20.8199643494,0,0,0,0,0,77.9770183167,-15.1084082104,16.4231976779,39.0907939117,5.8397014395,6.1508919594,6.9975490196,6.3046875,3.5625,0.2083954811,11.3073768189,19.2043490645,25,Neutral Limit,82.4,No Limit Active,102.2,14.6313478261,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Decel Fuel Cut,82.4,190.4,190.4,51.6120137186,14.3587366458,78.8
567.213,0,0.116948314,4.1908713693,-3.125,1.9999694824,0.8499755859,5.656472012,OL - Accel/Decel,0,-2.5213068182,1.9999694824,1088.9902597403,0,0,0,0,87,48.2724494934,28.5630168915,0,0,0,52.7993635111,21.9607843137,0,0,0,0,0,68.5045724762,-5.6337908286,16.3758071204,20.0276491304,5.0340619632,-0.5856483987,5.7720588235,5.7516025641,3.4367897727,0.2154384899,11.1275914377,19.0819113912,25,Neutral Limit,82.4,No Limit Active,102.2,14.628,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,TQ+ from Trans,82.4,190.4,190.4,51.6089583477,14.3587366458,78.8
567.253,0,0,2.531120332,-3.125,1.9999694824,0.8499755859,5.520286337,OL - Accel/Decel,0,-2.6633522727,1.9999694824,1133.3192640693,0,0,0,0,87,48.9441100529,29.3196886608,0,0,0,52.5100915565,20.8981657179,0,0,0,0,0,58.7953154896,11.2851687817,16.328416563,-14.0136808363,4.2284224868,-10.6904589358,4.5465686275,0.912109375,2.1796875,0.2623918819,10.9478060565,18.9594737178,25,Neutral Limit,82.4,No Limit Active,102.2,14.628245614,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,TQ+ from Trans,82.4,190.4,190.4,51.6059029767,14.3587366458,78.8
567.293,0,0,0,-3.125,1.9999694824,0.8499755859,5.2479149869,OL - Accel/Decel,0,-2.8053977273,1.9999694824,1177.6482683983,0,0,0,0,87,50.1530990601,30.6816978455,0,0,0,52.213587803,19.8355471221,0,0,0,0,0,51.108429545,-0.8462430408,16.2810260056,-14.1077174148,3.4227830105,-10.7702173531,3.3210784314,0.9187011719,2.013671875,0.309345274,10.7680206753,18.8370360445,25,Neutral Limit,82.4,No Limit Active,102.2,14.6292280702,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,TQ+ from Trans,82.4,190.4,190.4,51.6028476057,14.3587366458,78.8
567.333,0,0,1.1278538813,-3.125,1.9999694824,0.8499755859,4.9755436369,OL - Accel/Decel,0,-2.9474431818,1.9999694824,1245.25,0,0,0,0,87,50.6019451744,32.6696848618,0,0,0,51.5946425373,18.7729285262,0,0,0,0,0,43.2244439608,-21.0652627449,16.2336354481,-14.2644450456,2.6171435342,-10.9297341876,1.1764705882,0.96484375,0.8515625,0.356298666,10.5882352941,18.7145983711,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6302105263,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,TQ+ from Trans,82.4,190.4,190.4,51.5997922348,14.3587366458,78.8
567.373,0,0,3.502283105,-3.125,1.9999694824,0.8499755859,4.7031722868,OL - Accel/Decel,0,-3.125,1.9999694824,1239.7781862745,0,0,0,0,87,51.4651107788,36.4927368164,0,0,0,50.9598268801,17.7103099304,0,0,0,0,0,43.5211552782,-23.6583833971,16.1862448907,-16.47046279,1.8115040578,-11.0892510222,1.2810457516,0.9665110518,0.8696646341,0.4431624413,10.9424414927,18.5921606978,25,In Gear Limit Overspeed,82.4,No Limit Active,102.2,14.6311929825,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,TQ Based Decel,82.4,190.4,190.4,51.5967368638,14.3587366458,78.8
